"archetype","sprite","mounts","description","ui_texture","aim_bloom_penalty","camera_offset_bonus","cooldown","cooldown_deviation_max","burst_cooldown","per_click_cooldown","range","min_elevation","accuracy_cone_width","firing_aggro_radius","pickup_reload_percentage","muzzle_velocity","ammo_capacity","burst_count","shot_count","ammo_per_depot_replenish","weapon_effects","ammo_item","inventory_texture","firing_event","name","max_accuracy_cone_width","min_accuracy_cone_width","bloom_cone_width","bloom_per_firing","bloom_per_burst","bloom_growth_rate","bloom_decay_rate","recoil_impulse","fire_suppression","ui_texture_blends","ammo_type","fire_mode","engagement_distance","cycling_sound_duration","cycling_sound","empty_sound_duration","empty_sound","price","use_looping_sound","looping_firing_sound","looping_firing_stop_sound","secret","suppressed","hot_loads","terror_damage","morale_damage","firing_morale_damage","spool_time","spool_decay","spool_decay_delay","instability","ammo_pool","vehicle_ammo_pool","auto_reload","reloadable_on_foot","refuse_mag_multiply","reload_time","reload_arm_in_time","reload_arm_out_time","reload_cancel_ready_delay","swap_time","reload_begin_sound","reload_mid_sound","reload_ammo_in_sound","reload_finished_sound","failed_reload_sound","cold_reload_finished_sound","pickup_sound","drop_sound","spooling_event","spooling_event_stop","size","pickup_radius","reload_animation","shoot_animation","no_soft_aimlock","reload_class","flags","category","bullet","delay_distance","low_arc","filename"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_a18.json","System.Object[]","gun_556_nobrelitea18.description","assets/ui/inventory/render/inv_gun_nobrelite.png","0.500000","2","0.083333","0","0","0.200000","40","-49.999992","0.500000","15","0.120000","-1","30","1","1","4","assets/data/fx/wfx_556_nobrelitea18.json","assets/data/pickups/ammo/pkp_ammo_556_fmj.json","assets/ui/inventory/render/inv_gun_nobrelite.png","@{override=False; is_set=False; guid=}","gun_556_nobrelitea18.name","45","0.500000","6","0","0.150000","0","0.650000","0","0","System.Object[]","AMMOTYPE_BULLET","BURST/AUTO","12","0.651000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","True","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","False","False","True","0","0","0","0","0","0","-1","30","0","False","True","False","3.800000","0.500000","2.250000","1.500000","0.660000","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","10","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_556_fmj.json","1.500000","True","gun_556_nobrelitea18.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_thumper.json","System.Object[]","gun_556_snyer.description","assets/ui/inventory/render/inv_gun_snyer.png","0.660000","2","0.030000","0","0","1","40","-49.999992","1.000000","16","0.120000","100","250","1","1","4","assets/data/fx/wfx_556_nobrelitea18.json","assets/data/pickups/ammo/pkp_ammo_556_fmj.json","assets/ui/inventory/render/inv_gun_snyer.png","@{override=False; is_set=True; guid=}","gun_556_snyer.name","180","1.000000","15.999994","0","0.010000","0","0.120000","0","0.300000","System.Object[]","AMMOTYPE_BULLET","BURST/AUTO","50","0.500000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0.850000","0.850000","0.250000","0","500","2000","False","True","False","8","0.100000","0.900000","1","0.750000","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","17","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_556_fmj.json","1","True","gun_556_snyer.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_zitha.json","System.Object[]","gun_556_zitha.description","assets/ui/inventory/render/inv_gun_zitha.png","0.400000","1","0.066000","0","0","0.200000","40","-49.999992","0.100000","15","0.120000","-1","20","1","1","4","assets/data/fx/wfx_556_zitha.json","assets/data/pickups/ammo/pkp_ammo_556_fmj.json","assets/ui/inventory/render/inv_gun_zitha.png","@{override=False; is_set=False; guid=}","gun_556_zitha.name","45","0.100000","6.659997","0","0.165000","0","0.700000","0","0","System.Object[]","AMMOTYPE_BULLET","BURST/AUTO","11","0.651000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","True","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","False","False","True","0","0","0","0","0","0","-0.750000","20","0","False","True","False","2.750000","0.500000","2.250000","1.500000","0.330000","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","8","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_556_fmj.json","1.500000","True","gun_556_zitha.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/temp_main.json","System.Object[]","gun_57mmr_pitbull.description","assets/ui/hud/HUD_main_arty_02.png","0","4","0.110000","0","0","1","30","-45","0","40","0.120000","80","20","1","1","4","assets/data/fx/wfx_arty_main_02.json","assets/data/pickups/ammo/pkp_ammo_57mm_he_rocket.json","assets/ui/hud/HUD_main_arty_02.png","@{override=False; is_set=True; guid=}","gun_57mmr_pitbull.name","45","0","6","0.050000","0","0","0.200000","18000","0.300000","System.Object[]","AMMOTYPE_BULLET","BURST/AUTO","20","0.500000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","10","75","500","False","True","False","0.100000","0.100000","0.900000","1","0.660000","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","213","1","","","False","SINGLE_ROUND","3","WEAPON","assets/data/pickups/weapons/bullets/b_57mm_he_rocket.json","1","True","gun_57mmr_pitbull.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_squawker.json","System.Object[]","gun_57mmr_squawker.description","assets/ui/inventory/render/inv_gun_squawker.png","0.200000","8","0.350000","0","0","0.060000","40","-45","1.000000","28","0.120000","80","5","1","1","4","assets/data/fx/wfx_57mmr_squawker.json","assets/data/pickups/ammo/pkp_ammo_57mm_he_rocket.json","assets/ui/inventory/render/inv_gun_squawker.png","@{override=False; is_set=True; guid=}","gun_57mmr_squawker.name","60","0.500000","6","0.800000","0","0","0.600000","25","0.300000","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","20","0.500000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","4","10","20","False","True","True","3.500000","0.100000","0.900000","1","0.250000","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","39","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_57mm_he_rocket.json","1","True","gun_57mmr_squawker.json"
"LASER_WEAPON","assets/pickups/weapons/gun_blackhand.json","System.Object[]","gun_604ball_kultaban.description","assets/ui/inventory/render/inv_gun_kultiban.png","0","0","1.800000","0.400000","0","1.600000","10","-49.999992","3","14","0.120000","-1","72","8","1","1","assets/data/fx/wfx_604ball_ryoken.json","assets/data/pickups/ammo/pkp_ammo_604_steel_ball.json","assets/ui/inventory/render/inv_gun_kultiban.png","@{override=False; is_set=True; guid=}","gun_604ball_kultaban.name","3","3","3","0","0","0","0","5","0","System.Object[]","AMMOTYPE_LASER","SEMI-AUTO","-1","0.800000","@{override=False; is_set=True; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","0","18","36","True","True","False","4","0.100000","0.350000","1","0","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","12","1","","","False","MAGAZINE","3","WEAPON",,,,"gun_604ball_kultaban.json"
"LASER_WEAPON","assets/pickups/weapons/gun_ryoken.json","System.Object[]","gun_604ball_ryoken.description","assets/ui/inventory/render/inv_gun_ryoken.png","0","0","0.400000","0.100000","0.025000","0.900000","13","-49.999992","1.000000","14","0.120000","-1","33","3","1","1","assets/data/fx/wfx_604ball_ryoken.json","assets/data/pickups/ammo/pkp_ammo_604_steel_ball.json","assets/ui/inventory/render/inv_gun_ryoken.png","@{override=False; is_set=True; guid=}","gun_604ball_ryoken.name","1.000000","1.000000","5.000000","0.100000","0","0","0.270000","1","0","System.Object[]","AMMOTYPE_LASER","BURST/AUTO","-1","0.800000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","2000000","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0.100000","-1","66","133","True","True","False","3.330000","0.500000","5","1","0","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","6","1","","","False","MAGAZINE","3","WEAPON",,,,"gun_604ball_ryoken.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_thumper.json","System.Object[]","gun_60mm_bricklayer.description","assets/ui/inventory/render/inv_gun_bricklayer.png","0.900000","15","2.500000","0","0","1","100","-45","0.660000","9","0.120000","-1","1","1","1","4","assets/data/fx/wfx_flame_small_01.json","assets/data/pickups/ammo/pkp_ammo_60mm_he.json","assets/ui/inventory/render/inv_gun_bricklayer.png","@{override=False; is_set=True; guid=}","gun_60mm_bricklayer.name","90","0.660000","12","1","0","0","0.110000","15","0","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","50","0.500000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","0","5","60","False","True","True","4.500000","0.100000","0.900000","1","0.700000","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","20","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_60mm_he.json","1","False","gun_60mm_bricklayer.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/cannon_aux.json","System.Object[]","gun_60mm_jericho.description","assets/ui/hud/HUD_aux_can_02.png","0.800000","4","1.750000","0","0","1.660000","40","-45","0.100000","20","0.120000","90","2","1","1","4","assets/data/fx/wfx_cannon_aux_02.json","assets/data/pickups/ammo/pkp_ammo_60mm_vortex.json","assets/ui/hud/HUD_aux_can_02.png","@{override=False; is_set=True; guid=}","gun_60mm_jericho.name","60","0.050000","18","1","0","0","0.220000","50","0.300000","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","20","0.500000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","0","75","500","False","True","False","5","0.100000","0.900000","1","0.400000","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","189","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_60mm_vortex.json","1","True","gun_60mm_jericho.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_bonesaw.json","System.Object[]","gun_6ga_potbelly.description","assets/ui/hud/HUD_sml_mg_01.png","1","0","0","0","0.089000","0.200000","40","0","1.750000","20","0.120000","15","66","1","1","4","assets/data/fx/wfx_8mm_bonesaw.json","assets/data/pickups/ammo/pkp_ammo_6ga_pellet.json","assets/ui/hud/HUD_sml_mg_01.png","@{override=False; is_set=True; guid=}","gun_6ga_potbelly.name","60","0.200000","9","0","0.105000","0","1","7","0.020000","System.Object[]","AMMOTYPE_BULLET","BURST/AUTO","10","0.651000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","True","0","0","0","0","0","0","3","66","0","False","True","False","6","0.250000","3.500000","3","1","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","49","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_6ga_pellet.json","1.250000","True","gun_6ga_potbelly.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_rhino.json","System.Object[]","gun_6ga_rhino.description","assets/ui/inventory/render/inv_gun_rhinostopper.png","0.500000","0","0.600000","0","0","0.400000","40","-49.999992","1.100000","15","0.120000","-1","5","1","1","4","assets/data/fx/wfx_6ga_rhino.json","assets/data/pickups/ammo/pkp_ammo_6ga_pellet.json","assets/ui/inventory/render/inv_gun_rhinostopper.png","@{override=False; is_set=True; guid=}","gun_6ga_rhino.name","45","1.100000","8.000000","0","1","0","1.100000","7","0.500000","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","5","0.320000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","False","0","0","0","0","0","0","0","40","0","False","True","True","1","0.150000","0.750000","0.400000","0.150000","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","12","1","","","False","SINGLE_ROUND","3","WEAPON","assets/data/pickups/weapons/bullets/b_6ga_pellet.json","1","True","gun_6ga_rhino.json"
"ARTILLERY_WEAPON","assets/pickups/weapons/gun_aleph.json","System.Object[]","gun_762_aleph.description","assets/ui/inventory/render/inv_gun_aleph.png","0.500000","2","0.325000","1.250000","0","0.120000","40","0","0.600000","20","0.120000","-1","20","1","1","4","assets/data/fx/wfx_762_aleph.json","assets/data/pickups/ammo/pkp_ammo_762_fmj.json","assets/ui/inventory/render/inv_gun_aleph.png","@{override=False; is_set=True; guid=}","gun_762_aleph.name","45","0.400000","6.500000","0","0.200000","0","0.650000","2","0.020000","System.Object[]","AMMOTYPE_BULLET","SEMI-AUTO","-1","0.651000","@{override=False; is_set=False; guid=}","0.500000","@{override=False; is_set=True; guid=}","0","False","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","False","False","True","0","0","0","0","0","0","-0.250000","60","0","False","True","False","3.750000","0.250000","2.500000","2.500000","0.660000","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=True; guid=}","@{override=False; is_set=False; guid=}","@{override=False; is_set=False; guid=}","12","1","","","False","MAGAZINE","3","WEAPON","assets/data/pickups/weapons/bullets/b_762_fmj.json","1.250000","True","gun_762_aleph.json"
